id,name,composition,ingredients,servings,difficulty
6896627,옥수수전,가볍게,[필수재료] 스위트콘 340g| 다진홍고추 1개| 다진청고추 1개| 튀김가루 1/2종이컵| 물 1/3종이컵| 소금 1/2숟가락| 식용유 약간| 연유 약간,3인분,중급
6896629,버터갈릭옥수수,가볍게,[필수재료] 초당옥수수 2개| 버터 4숟가락| 다진마늘 3숟가락| 꿀 3숟가락| 갈릭후레이크 1숟가락| 파마산치즈 1숟가락| 파슬리가루 약간,3인분,초급
6896630,순두부달걀국,푸짐하게,[필수재료] 순두부 1봉| 달걀 2개| 멸치다시마육수 1L| 대파 1/2대| 다진마늘 1숟가락| 국간장 1숟가락| 소금 1숟가락| 후추 약간,3인분,초급
6896633,아몬드토스트,가볍게,[필수재료] 식빵 2장| 연유 3숟가락| 슬라이스아몬드 3숟가락,2인분,초급
6896690,당근머핀,가볍게,[필수재료] 당근 230g| 박력분 280g| 설탕 200g| 베이킹소다 1/2숟가락| 베이킹파우더 1/2숟가락| 시나몬파우더 1/2숟가락| 포도씨유 220g| 달걀 180g| 호두 60g [치즈크림] 크림치즈 200g| 생크림 150g| 플레인요거트 3숟가락| 슈가파우더 20g,6인분이상,고급
6896691,밴쯔정식,가볍게,[필수재료] 편의점피자 1개| 편의점훈제닭다리 1개| 편의점떡볶이 1개| 스트링치즈 3개| 케찹 약간,4인분,아무나
6897098,명란무국,푸짐하게,[필수재료] 무 1/6개| 명란젓 4개| 대파 1/2대| 청양고추 1개| 멸치다시마육수 1L(약5종이컵) [양념재료] 다진마늘 1숟가락| 후추 약간| 참기름 1숟가락 [선택재료] 국간장,4인분,초급
6897100,제육오니기리,든든하게,[필수재료] 밥 2공기| 돼지고기다짐육 200g [양념재료] 다진마늘 1숟가락| 후추 약간| 맛술 1숟가락| 고추장 1숟가락| 고춧가루 1숟가락| 올리고당 1숟가락| 참기름 1숟가락 [밥밑간재료] 참기름 2숟가락| 맛술 1숟가락| 간장 2숟가락| 통깨 1숟가락,2인분,초급
6897101,마찹쌀전,든든하게,[필수재료] 마 300g| 꿀 5숟가락| 찹쌀가루 5숟가락| 식용유 적당히| 잣가루 3숟가락| 아몬드가루 3숟가락| 건대추 3개,4인분,중급
6897104,통깨마전,든든하게,[필수재료] 마 300g| 부침가루 1/2종이컵| 흰깨 1숟가락| 검은 깨 1숟가락| 식용유 적당히,4인분,중급
6897187,달걀만두,든든하게,[필수재료] 만두피| 달걀 6개| 대파 1/2대| 부추 1줌| 양파 1/4개 [양념재료] 소금 약간| 후추 약간| 굴소스 1숟가락,4인분,중급
6897188,망고잼,가볍게,[필수재료] 냉동망고 700g| 설탕 200g| 소금 1/2숟가락| 레몬즙 1/2숟가락,6인분이상,초급
6897189,녹차호두쿠키,가볍게,[필수재료] 실온의녹인버터 140g| 설탕 100g| 달걀 1개| 바닐라익스트렉 2~3방울| 박력분 200g| 베이킹파우더 2g| 베이킹소다 2g| 녹차가루 1숟가락| 호두 55g,6인분이상,고급
6897385,배도라지청,가볍게,[필수재료] 배 1개(800g)| 깐 도라지 200g| 설탕 700g| 꿀 200g,6인분이상,아무나
6897386,삼겹살바베큐,든든하게,[필수재료] 삼겹살 600g [양념재료] 바베큐 소스 5숟가락| 고추장 3숟가락| 케첩 1숟가락| 물엿 2숟가락| 다진마늘 1숟가락| 소금 약간| 후추 약간,4인분,중급
6897399,소시지달걀프리타타,든든하게,[필수재료 ] 달걀 5개| 소시지 5개| 당근 1/6개| 양파 1/6개| 소금 1/2숟가락| 후추 약간| 식용유 약간| 토마토케첩 약간| 마요네즈 약간,3인분,중급
6897400,피자닭,가볍게,[필수재료] 닭다리살(정육) 3개| 양파 1/6개| 양송이버섯 2개| 올리브 3개| 빨간파프리카 1/4개| 노란파프리카 1/4개| 피자치즈 1종이컵| 토마토소스 9숟가락| 소금 약간| 후추 약간| 식용유 넉넉히 [닭튀김재료] 달걀 1개| 밀가루 1/2종이컵| 빵가루 2종이컵,3인분,중급
6897518,버섯피자,가볍게,[필수재료] 버섯 2줌(다양한버섯)| 양파 1/4개| 피망 1/4개| 또띠아 2장| 피자치즈 1종이컵| 토마토소스 1종이컵 [양념재료] 다진마늘 1숟가락| 후추 약간| 맛술 1숟가락| 간장 2숟가락| 올리고당 1숟가락| 참기름 1숟가락 [선택재료] 할라피뇨 약간| 파슬리가루 약간,4인분,초급
6897520,대파구이,든든하게,[필수재료] 대파 [로메스코소스재료] 빨간파프리카 1개| 올리브유 1/2종이컵| 파마산치즈가루 1/2종이컵| 아몬드 1/2종이컵| 마늘 4톨| 소금 약간| 후추 약간,6인분이상,중급
6897522,감자맛탕,가볍게,[필수재료] 감자 2개| 검은깨 1숟가락| 식용유 넉넉히 [소스재료] 설탕 3숟가락| 올리고당 2숟가락| 물 1숟가락,2인분,중급
6897572,대하칠리볶음,든든하게,[필수재료] 대하 15마리| 다진당근 2숟가락| 다진대파 2숟가락| 다진청피망 1숟가락| 다진마늘 1/2숟가락| 소금 약간| 후추 약간| 맛술 1숟가락 [소스재료] 물 1/2종이컵| 케찹 3숟가락| 올리고당 1/2숟가락| 고추장 1/4숟가락| 고춧가루 1/4숟가락| 맛술 2숟가락,2인분,중급
6897575,체리요거트,가볍게,[필수재료] 체리 20개| 플레인요거트 2개| 씨리얼 4숟가락| 설탕 3숟가락 [선택재료] 애플민트 약간,2인분,초급
6897583,토마토잼,가볍게,[필수재료] 토마토 5개| 설탕 200g| 소금 1/4숟가락| 레몬즙 1/2숟가락,6인분이상,초급
6897584,베리베리쿠키,가볍게,[필수재료] 또띠아 3장| 녹인버터 1/4종이컵| 비스킷(다이제) 6조각| 블루베리잼| 블루베리 [필링재료] 크림치즈 1/2종이컵| 설탕 1/6종이컵| 바닐라 익스트랙 2방울| 레몬즙 1/3숟가락| 생크림 1/2종이컵,4인분,중급
6897585,전복볶음밥,든든하게,[필수재료] 전복 2개| 다진 양파 3숟가락| 다진 당근 3숟가락| 밥 1공기 [양념재료] 맛술 1숟가락| 굴소스 1/2숟가락| 간장 1/2숟가락| 통깨 1/2숟가락| 참기름 1숟가락,1인분,중급
6897586,녹차인절미,든든하게,[필수재료] 찹쌀가루 2종이컵| 녹차가루 2숟가락| 따뜻한물 1+1/2종이컵| 소금 1/2숟가락| 설탕 1+1/2숟가락| 콩가루 1/3종이컵,2인분,초급
6897587,크랙쿠키,가볍게,[필수재료] 실온의 녹인 버터 100g| 슈가파우더 45g| 우유 1숟가락| 박력분 70g| 코코아가루 20g| 전분 8g| 베이킹파우더 2g| 설탕 1/3종이컵| 슈가파우더 적당량,6인분이상,중급
6897651,샤브샤브,푸짐하게,[필수재료] 샤브샤브육수 1팩| 샤브샤브용쇠고기 300g| 배추 300g(약8장)| 곤약 200g| 두부 1/2모| 당근 50g| 대파 1대 [소스재료] 폰즈소스| 참깨소스 [선택재료] 밥 1공기| 달걀 1개| 김가루 1줌| 참기름 1숟가락| 쪽파 약간,4인분,초급
6897669,떡갈비초밥,든든하게,[필수재료] 편의점떡갈비꼬치 2개| 밥 1공기| 양파 1/6개| 와사비 약간 [단촛물재료] 식초 1숟가락| 설탕 1/2숟가락| 소금 약간 [떡갈비양념재료] 진간장 1숟가락| 설탕 1숟가락| 물 2숟가락| 맛술 1숟가락| 후추 약간,2인분,아무나
6897671,간장비빔당면,든든하게,[필수재료] 불린 당면 180g| 달걀 1개| 사각어묵 1/2장| 대파 5cm| 채썬 김 약간 [양념재료] 양조간장 3숟가락| 설탕 2숟가락| 올리고당 1숟가락| 후추 약간| 참기름 1숟가락,1인분,초급
6897672,마시멜로우샌드위치,가볍게,[필수재료] 식빵 2장| 마시멜로우 6개| 누텔라 3숟가락| 버터 약간,1인분,아무나
6897856,육전,든든하게,[필수재료] 부채살 300g| 밀가루 3숟가락| 찹쌀가루 1숟가락| 달걀 2개| 식용유 적당히 [고기양념재료] 간장 1숟가락| 맛술 1숟가락| 양파즙 1숟가락| 참기름 약간| 후추 약간,2인분,초급
6897993,블루베리크럼블,가볍게,[필수재료] 블루베리 1+1/2종이컵| 통밀가루 190g| 베이킹파우더 약간| 설탕 100g| 소금 1/2숟가락| 버터 120g| 달걀노른자 1개| 레몬즙 1숟가락| 설탕 3숟가락| 전분가루 1숟가락,6인분이상,고급
6897994,쏘야볶음,든든하게,[필수재료] 프랑크소시지 4개| 양파 1/2개| 청피망 1/2개| 당근 1/4개| 양배추 1/6개| 다진마늘 1숟가락| 통깨 약간 [양념재료] 간장 2숟가락| 설탕 1숟가락| 맛술 1숟가락| 물엿 1숟가락| 다진마늘 1숟가락,2인분,초급
6897995,호두머핀,가볍게,[필수재료] 버터 100g| 설탕 45g| 꿀 35g| 달걀 70g| 박력분 130g| 베이킹파우더 5g| 우유 4숟가락| 호두분태 70g,6인분이상,중급
6897996,깐쇼새우,든든하게,[필수재료] 새우 18마리| 다진홍고추 2숟가락| 다진양파 4숟가락| 다진 청고추 2숟가락| 옥수수콘 2숟가락| 완두콩 1숟가락| 튀김가루 5숟가락| 튀김가루 1종이컵| 전분가루 2숟가락| 물 2/3종이컵| 소금 약간| 후추 약간| 식용유 넉넉히 [양념재료] 케찹 6숟가락| 칠리소스 3숟가락| 진간장 2숟가락| 두반장 1/2숟가락| 다진생강 약간| 다진마늘 1숟가락,4인분,중급
6898060,달걀프리타타,든든하게,[필수재료] 감자 2개| 달걀 5개| 빨간파프리카 1/5개| 브로콜리 1/6개| 연두순 2숟가락| 포도씨유 4숟가락,2인분,초급
6898061,리코타치즈샐러드피자,가볍게,[필수재료] 피자도우 1개| 또띠아 1장| 샐러드믹스 70g| 방울토마토 3개| 블랙올리브 4개| 모짜렐라치즈 1/2종이컵| 꿀 2숟가락| 리코타치즈 1스쿱| 아몬드슬라이스 약간| 발사믹크림 약간| 파마산치즈 약간 [드레싱재료] 갈은양파 2숟가락| 올리브오일 3숟가락| 레몬즙 2숟가락| 설탕 1숟가락,4인분,초급
6898065,사골수제비,든든하게,[필수재료] 사골육수 3종이컵| 양파 1/6개| 당근 30g| 감자 1/2개| 대파 1/2대| 달걀 1개| 김가루 약간 [수제비반죽재료] 중력분 1종이컵| 소금 약간| 식용유 1숟가락| 물 1/3종이컵 [양념재료] 국간장 1숟가락| 소금 약간| 후추 약간| 다진마늘 1/2숟가락,2인분,초급
6898066,해물고추튀김,가볍게,[필수재료] 고추 8개| 모듬해물 1종이컵| 밀가루 1/2종이컵| 달걀 1개| 빵가루 1종이컵| 식용유 4종이컵 [고추소재료] 다진양파 1숟가락| 다진당근 1숟가락| 다진대파 3숟가락| 으깬두부 30g| 달걀 1/2개 [해물양념재료] 다진마늘 1숟가락| 소금 1/3숟가락| 후추 약간| 청주 1/2숟가락| 찹쌀가루 2숟가락,2인분,고급
6898067,동태무조림,든든하게,[필수재료] 손질한동태 1마리| 무 200g| 양파 1/4개| 청양고추 1개| 홍고추 1개| 대파 1대| 멸치다시마육수 2종이컵 [양념장재료] 고춧가루 3숟가락| 진간장 2숟가락| 국간장 2숟가락| 설탕 1숟가락| 맛술 1숟가락| 다진마늘 1숟가락| 참기름 약간| 후추 약간,2인분,중급
6898121,레몬에이드,가볍게,[필수재료] 레몬 2+1/2개| 탄산수 1+1/2종이컵| 꿀 2숟가락| 얼음,1인분,초급
6898123,소고기또띠아,가볍게,[필수재료] 소고기 200g| 양파 1/2개| 파프리카 1/4개| 토마토 1/2개| 또띠아 2개| 체다치즈 1장| 피자치즈 1/2종이컵| 양상추 1장| 플레인요거트 1개 [양념재료] 맛술 2숟가락| 다진마늘 1/2숟가락| 후추 약간| 토마토소스 1종이컵,2인분,중급
6898124,자색고구마우유,가볍게,[필수재료] 자색고구마(큰것) 1개| 우유 2종이컵| 꿀 2숟가락,2인분,초급
6898190,그린티라떼,가볍게,[필수재료] 그린티라떼 2봉지| 인스턴트커피 3개| 따뜻한물 7숟가락| 우유 1종이컵| 얼음 적당량,1인분,아무나
6898193,지파이,가볍게,[필수재료] 닭가슴살 2개| 카레가루 1숟가락| 튀김가루 1/2종이컵| 달걀 1개| 빵가루 1종이컵| 소금 약간| 후추 약간| 식용유 넉넉히| 라면스프 1숟가락| 큐민가루 1숟가락| 넛맥가루 1숟가락,2인분,중급
6898194,오징어볶음밥,든든하게,[필수재료] 오징어 1마리| 날치알 1숟가락| 양파 1/4개| 양배추 1장| 대파 1/2대| 통마늘 3개| 밥 1+1/2공기| 김가루 1/2종이컵 [양념재료] 고추장 1숟가락| 간장 1숟가락| 고춧가루 1숟가락| 맛술 1숟가락| 올리고당 1숟가락| 후추 약간| 참기름 1숟가락| 통깨 1숟가락,2인분,초급
6898195,카레밀푀유나베,푸짐하게,[필수재료] 샤브샤브용소고기 400g| 알배추 20장| 깻잎 20장| 버섯 적당량 [육수재료] 물 1.5L| 다시마 4장| 멸치 6마리| 대파 1대| 무 약간| 표고버섯 2개| 카레가루 2숟가락 [선택소스재료] 간장 4숟가락| 꿀 1숟가락| 맛술 2숟가락| 식초 2숟가락| 물 4숟가락| 다진 청양고추 1개 [선택재료] 만개한알 1알,4인분,초급
6898197,버섯돌솥밥,든든하게,[필수재료] 표고버섯 2장| 새송이버섯 1/2개| 배추 2장| 양파 1/6개| 애호박 1/5개| 당근 20g| 불린쌀 1종이컵 [양념장재료] 간장 3숟가락| 물 3숟가락| 참기름 1숟가락| 다진파 약간| 통깨 약간| 홍고추 1/3개,2인분,초급
6898200,김치찌개,푸짐하게,[필수재료] 배추김치 200g| 돼지고기(앞다리살) 200g| 두부 1/2모| 양파 1/4개| 청양고추 1개| 대파 1/2대| 물 4종이컵| 김칫국물 1/4종이컵| 다진마늘 1숟가락 [돼지고기밑간재료] 맛술 1숟가락| 고춧가루 1/2숟가락| 다진마늘 1숟가락| 소금 약간| 후추 약간,2인분,초급
6898201,상추꽃밥,든든하게,[필수재료] 밥 2공기| 상추 16장| 깨소금 1숟가락| 참기름 2숟가락 [제육쌈장재료] 다진돼지고기 200g| 다진양파 1/4개| 후추 약간| 청주 1숟가락| 쌈장 3숟가락| 고추장 2숟가락| 참기름 1숟가락,2인분,초급
6898386,스키야키,푸짐하게,[필수재료] 스키야키용소스 1개| 샤브샤브용고기 300g| 배추 5장| 대파 1대| 표고버섯 4개| 두부 1/2모| 실곤약 1/3봉| 버터 1숟가락| 달걀 2개 [선택재료] 우동면 1봉| 가츠오부시 1줌| 쪽파 약간| 쑥갓 적당량,4인분,초급
6898404,초코쿠키,가볍게,[필수재료] 박력분 150g| 슈가파우더 55g| 버터 110g| 코코아가루 30g,2인분,중급
6898405,참치치즈카나페,가볍게,[필수재료] 크래커 24개| 참치통조림 1캔(100g)| 옥수수통조림 2숟가락| 양파 1/4개| 홍피망 1/4개| 슬라이스치즈 3장| 마요네즈 3+1/2숟가락| 설탕 1/4숟가락| 후추 약간| 파슬리가루 약간,4인분,초급
6898406,감자옹심이조림,든든하게,[필수재료] 감자 2개| 멸치다시마육수 2종이컵| 대파 5cm [조림양념재료] 진간장 2숟가락| 물 2숟가락| 설탕 1숟가락| 다진마늘 1/3숟가락| 후추 약간| 부순 깨 약간| 참기름 1/2숟가락,2인분,중급
6898426,애호박새우젓조림,든든하게,[필수재료] 애호박 1개| 양파 1/2개| 대파 1/3대 [양념재료] 고춧가루 1숟가락| 새우젓 1숟가락| 물 2숟가락| 들기름 2숟가락,4인분,중급
6898427,불닭까르보나라,든든하게,[필수재료] 불린 중국 당면 1줌| 불닭소스 1개| 생크림 1종이컵| 우유 1+1/2종이컵| 다진마늘 2숟가락| 양파 1/4개| 비엔나소시지 10개| 슬라이스치즈 2장| 후추 약간| 올리브유 약간,2인분,중급
6898428,명란비빔우동,든든하게,[필수재료] 냉동 우동면 1인분| 명란젓 2숟가락| 마요네즈 1숟가락| 후추 약간| 송송 썬 쪽파 2숟가락| 쯔유 2숟가락| 달걀노른자 1개| 참기름 약간| 통깨 약간,1인분,아무나
6898482,어묵볶음,든든하게,[필수재료] 어묵 2장| 양파 1/2개| 빨간파프리카 1/2개| 대파 1/2개| 참기름 1숟가락| 통깨 1숟가락 [양념재료] 간장 1숟가락| 물엿 1숟가락| 맛술 1숟가락| 다진마늘 1/2숟가락| 후추 약간,2인분,초급
6898547,규카츠,든든하게,[필수재료] 육우안심 200g| 소금 약간| 후추 약간| 밀가루 1숟가락| 달걀 1개| 빵가루 1종이컵| 식용유 넉넉히 [선택재료] 냉이 약간| 양배추샐러드| 드레싱,2인분,중급
6898557,딱새우바지락술찜,푸짐하게,[필수재료] 딱새우 300g| 바지락 200g| 레몬 1/4개| 버터 2숟가락| 화이트와인 2종이컵| 편썬마늘 3톨| 송송썬쪽파 3숟가락| 후추 약간| 페퍼론치노 8개,2인분,초급
6898654,바나나우유,가볍게,[필수재료] 바나나 2개| 설탕 3숟가락| 우유 300ml,2인분,초급
6898658,브로콜리달걀말이,든든하게,[불낙죽재료] 소고기(불고기) 100g| 낙지 1~2마리| 애호박 1/5개| 당근 1/5개| 양파 1/4개| 쌀 2/3종이컵| 찹쌀 1/3종이컵| 다시마물 4종이컵| 참기름 2숟가락| 소금 1/4숟가락| 통깨 1/4숟가락 [브로콜리달걀말이재료] 브로콜리 30g| 달걀 4개| 당근 1/6개| 쪽파 2대| 소금 약간 [두부조림재료] 두부 1모| 소금 약간| 맛술 2숟가락| 물 2숟가락| 고춧가루 1숟가락| 다진마늘 1/2숟가락| 올리고당 1/2숟가락,2인분,중급
6898705,딱새우버터술찜,든든하게,[필수재료] 딱새우 300g| 바지락 200g| 레몬 1/4개| 버터 2숟가락| 소주 2종이컵| 편 썬 마늘 3톨| 송송 썬 대파 3숟가락| 후추 약간| 페퍼론치노 10개,2인분,중급
6898714,밥새우볶음,든든하게,[필수재료] 밥새우 90g| 호두 1줌| 대파 1/2대 [양념재료] 다진마늘 1/2숟가락| 간장 1숟가락| 올리고당 2숟가락| 참기름 2숟가락| 통깨 2숟가락,4인분,초급
6898716,불닭마요덮밥,든든하게,[필수재료] 밥 2공기| 닭가슴살 270g| 양파 1/4개| 달걀 2개| 마요네즈 약간| 김가루 약간| 식용유 약간 [양념재료] 불닭소스 2개| 고추장 2숟가락| 설탕 1숟가락| 진간장 1숟가락| 후추 약간,2인분,초급
6898718,오리무쌈말이,든든하게,[필수재료] 훈제오리 250g| 무쌈 15장| 빨간파프리카 1/2개| 노란파프리카 1/2개| 양파 1/4개| 무순 적당량| 부추 15줄 [디핑소스재료] 땅콩버터 2숟가락| 마요네즈 3숟가락| 머스타드 1숟가락| 다진마늘 1숟가락| 설탕 1/2숟가락| 레몬즙 1숟가락,3인분,중급
6898720,주스,가볍게,[필수재료] 체리 1종이컵| 플레인요거트 1통(80g)| 우유 1종이컵| 꿀 2숟가락,2인분,아무나
6898921,깻잎찜,든든하게,[필수재료] 깻잎 60장| 양파 1/2개| 풋고추 2개| 홍고추 1개 [양념재료] 설탕 1숟가락| 고춧가루 2숟가락| 간장 2+1/2숟가락| 까나리액젓 1숟가락| 물 3숟가락| 다진마늘 1숟가락,4인분,아무나
6898923,비빔당면,든든하게,[필수재료] 당면 1줌| 시금치 2줌| 소금 약간| 참기름 1/2숟가락| 다진마늘 1/4숟가락| 통깨 1/2숟가락| 단무지 약간| 판어묵 1장| 당근 1/4개 [양념재료] 고추장 1숟가락| 고춧가루 2숟가락| 간장 2숟가락| 식초 1숟가락| 맛술 1숟가락| 매실액 1숟가락| 올리고당 1숟가락| 다진마늘 1/2숟가락| 참기름 1숟가락| 청양고추 1숟가락| 통깨 1/2숟가락,2인분,초급
6898924,샥슈카,든든하게,[필수재료] 달걀 3개| 올리브오일 3숟가락| 양파 1/2개| 통마늘 3개| 소금 약간| 후추 약간| 소시지 2개| 베이컨 5장| 양송이 3개| 청양고추 1개| 토마토소스 500g| 우유 180g| 모짜렐라 30g| 바질잎 5장,4인분,초급
6898925,단호박샌드위치,가볍게,[필수재료] 단호박 1/2개| 슬라이스치즈 2장| 식빵 4장| 건크랜베리 2숟가락| 슬라이스아몬드 2숟가락| 다진호두 2숟가락| 딸기잼 1+1/2숟가락 [양념재료] 마요네즈 2숟가락| 허니머스터드소스 1숟가락| 꿀 1숟가락| 소금 약간| 후추 약간,2인분,초급
6898985,단호박파운드케이크,가볍게,[필수재료] 버터 100g| 삶은단호박 85g| 황설탕 80g| 달걀 2개| 박력분 130g| 베이킹파우더 5g| 소금 약간| 썬단호박 40g,6인분이상,중급
6898987,쿠키,가볍게,[필수재료] 실온에둔무염버터 80g| 소금 1g| 흰설탕 30g| 흑설탕 20g| 실온에둔달걀 1/2개| 박력분 120g| 베이킹파우더 1g| 베이킹소다 1g| 고소애 15g| 슬라이스아몬드 20g,4인분,중급
6898990,떡볶이,든든하게,[필수재료] 조랭이떡 1종이컵| 어묵 1/2종이컵| 대파 1/2대| 소시지 50g| 물 2종이컵 [양념재료] 고추장 2숟가락| 고춧가루 2숟가락| 간장 2숟가락| 설탕 4숟가락,2인분,초급
6899056,불고기그라탕,든든하게,[필수재료] 삶은리가티 1종이컵| 육우(불고기감) 200g| 양파 1/6개| 마늘 2톨| 양송이버섯 2개| 방울토마토 2개| 올리브유 3숟가락| 토마토소스 1종이컵| 파슬리가루 약간| 소금 약간| 후추 약간| 피자치즈 1종이컵 [고기양념재료] 간장 2숟가락| 설탕 1숟가락| 다진마늘 약간| 후추 약간| 참기름 약간,2인분,중급
6899070,호두멸치볶음,든든하게,[필수재료] 잔멸치 2종이컵| 호두 1/2종이컵 [양념재료] 간장 1+1/2숟가락| 올리고당 2숟가락| 설탕 1숟가락| 물 2숟가락| 다진마늘 1/2숟가락| 맛술 2숟가락,4인분,초급
6899072,모카초코칩쿠키,가볍게,[필수재료] 실온의녹인무염버터 60g| 황설탕 70g| 백설탕 15g| 달걀 25g| 꿀 5g| 바닐라익스트렉 3방울| 인스턴트커피 2g| 따뜻한물 1숟가락| 베이킹소다 1g| 중력분 115g| 다크초코칩 95g| 소금 약간,6인분이상,중급
6899073,바나나생크림토스트,가볍게,[필수재료] 바게트 1개| 바나나 2개| 연유 2숟가락| 생크림 1종이컵| 설탕 2숟가락| 시나몬가루 약간| 슬라이스아몬드 약간 [선택재료] 애플민트 약간,6인분이상,아무나
6899074,크림치즈새우구이,가볍게,[필수재료] 대하 10마리| 다진마늘 2숟가락| 식용유 1숟가락| 버터 1숟가락| 소금 약간| 후추 약간| 파슬리가루 약간 [소스재료] 다진양파 1/3개| 크림치즈 4숟가락| 식초 1+1/2숟가락| 설탕 1숟가락| 소금 약간,2인분,중급
6899119,닭가슴살카나페,가볍게,[필수재료] 닭가슴살 120g| 크래커 12개| 오이 1/8개| 슬라이스치즈 3장| 소금 1숟가락 [닭고기양념재료] 연겨자 2숟가락| 설탕 1숟가락| 꿀 1/2숟가락| 식초 1숟가락,3인분,초급
6899120,브레드,가볍게,[필수재료] (통)식빵 100g| 설탕 1숟가락| 시나몬파우더 약간| 슬라이스아몬드| 슈가파우더 약간 [애플필링재료] 사과 1개| 황설탕 4숟가락| 올리고당 1숟가락| 버터 20g| 시나몬파우더 1/2숟가락,4인분,중급
6899122,레몬아이스티,가볍게,[필수재료] 물 1+1/2종이컵| 홍차티백 1개| 레몬 1개| 아이스티가루 2개| 얼음,1인분,아무나
6899123,오리덮밥,든든하게,[필수재료] 훈제오리 190g| 양파 1/4개| 부추 20g| 밥 1공기| 통깨 약간 [양념재료] 간장 5숟가락| 설탕 2숟가락| 데리야끼소스 2숟가락| 맛술 1숟가락| 후추 약간,1인분,초급
6899125,회오리감자,가볍게,[필수재료] 감자 6개| 튀김가루 1종이컵| 소금 약간| 후추 약간| 파마산치즈 적당량| 식용유 넉넉히,6인분이상,중급
6899127,할라피뇨알리오올리오,든든하게,[필수재료] 마늘 4개| 할라피뇨 10개| 스파게티면 1인분| 소금 약간| 후추 약간| 올리브유 약간| 블랙올리브 4개,1인분,초급
6899128,딸기무스케이크,가볍게,[필수재료] 냉동딸기 160g| 설탕 40g| 크림치즈 40g| 바질 3잎| 휘핑크림| 카스텔라빵 1개,2인분,초급
6899130,호두파이,가볍게,[필수재료] 박력분 185g| 차가운무염버터 100g| 소금 2g| 달걀노른자 1개| 찬물 2숟가락 [필링재료] 달걀 2개| 녹인무염버터 30g| 황설탕 40g| 올리고당 130g| 계피가루 5g| 굵게다진호두 적당량,6인분이상,중급
6899185,단호박라씨,가볍게,[필수재료] 단호박 1/2개(200g)| 우유 1종이컵| 플레인요거트 200g| 꿀 2숟가락| 얼음 적당량| 시나몬가루 약간| 호박씨 약간,2인분,초급
6899187,두부새싹샐러드,가볍게,[필수재료] 부침두부 1모| 새싹채소 1+1/2줌| 방울토마토 1/2종이컵 [소스재료] 간장 3숟가락| 올리브유 2숟가락| 올리고당 2숟가락| 식초 1숟가락| 다진양파 1숟가락| 통깨 1숟가락,2인분,아무나
6899189,생크림머핀,가볍게,[필수재료] 박력분 100g| 설탕 70g| 아몬드가루 35g| 초코칩 45g| 초코칩(장식용) 10g| 생크림 120g| 달걀 1개| 베이킹파우더 3g| 바닐라익스트렉 4g| 슬라이스아몬드 적당량,6인분이상,중급
6899190,제육볶음,든든하게,[필수재료] 돼지고기(목살) 300g| 대파 1/2대| 당근 1/4개| 양파 1/2개| 편마늘 2숟가락| 참기름 1/2숟가락| 통깨 1숟가락 [양념재료] 고추장 2숟가락| 고춧가루 1숟가락| 물엿 2숟가락| 설탕 2숟가락| 청주 2숟가락| 다진마늘 1숟가락| 참기름 1숟가락,2인분,중급
6899191,타마고멘치카츠,가볍게,[필수재료] 달걀 6개| 다진소고기 150g| 다진돼지고기 150g| 다진양파 2숟가락| 다진대파 2숟가락| 다진마늘 1/2숟가락| 밀가루 3숟가락| 달걀 1개| 빵가루 1종이컵| 식용유 넉넉히 [양념재료] 소금 약간| 후추 약간| 돈까스소스 2숟가락,2인분,고급
6899194,꼬막비빔밥,든든하게,[필수재료] 꼬막 1Kg| 쪽파 10대| 청고추 1개| 홍고추 1개 [양념재료] 간장 4숟가락| 고춧가루 2숟가락| 맛술 1숟가락| 올리고당 1숟가락| 통깨 1숟가락| 다진마늘 1숟가락| 참기름 1숟가락,5인분,중급
6899386,토마토가스파초,가볍게,[필수재료] 토마토 3개| 양파 1/6개| 오이 1/4개| 통마늘 1개| 식빵 1쪽| 얼음 5개| 올리브오일 3숟가락| 소금 1/2숟가락| 레몬즙 3숟가락,4인분,초급
6899392,달걀막대토스트,가볍게,[필수재료] 식빵 4장| 체다치즈 2장| 달걀 2개| 베이컨 8장| 딸기잼 2숟가락 [선택재료] 파슬리가루 1/4숟가락,2인분,중급
6899397,닭똥집튀김,가볍게,[필수재료] 손질한닭모래집 300g| 식용유 3종이컵| 튀김가루 3숟가락| 튀김가루 1종이컵 [소스재료] 마요네즈 3숟가락| 송송썬청양고추 1/2개| 간장 1/2숟가락,3인분,중급
6899488,시리얼토스트,가볍게,[필수재료] 식빵| 사과잼| 시리얼,1인분,아무나
6899489,마시멜로우아이스크림,가볍게,[필수재료] 마시멜로우 10개| 우유 1종이컵| 오레오 5개,2인분,초급
6899490,솔트캐러멜,가볍게,[필수재료] 설탕 200g| 물 40g| 물엿 100g| 생크림 250g| 버터 20g| 소금 1/4숟가락| 소금 약간,6인분이상,중급
6899493,라볶이,든든하게,[필수재료] 라면사리 1개| 양배추 1장| 양파 1/2개| 대파 1/2대| 어묵 1장| 떡볶이떡 1종이컵| 물 2종이컵| 통깨 1숟가락 [양념재료] 고추장 2+1/2숟가락| 설탕 1+1/2숟가락| 고춧가루 1숟가락| 다진마늘 1/2숟가락| 물엿 1숟가락,2인분,초급
