id,name,composition,ingredients,servings,difficulty,thumbnail,time,orders,photo
6926341,매생이파스타,가볍게,[매생이손질재료] 매생이| 소금 [매생이파스타] 스파게티면 100g| 매생이 50g| 방울토마토 4개| 마늘 2쪽| 페퍼론치노 3개| 올리브유 약간| 후추 약간 [달걀말이] 달걀 6개| 매생이 1/2종이컵| 소금 약간| 맛술 1/2숟가락 [매생이죽] 매생이 50g| 불린 쌀 1+1/2종이컵| 참기름 2숟가락| 물 5종이컵| 소금 약간| 국간장 약간,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/d01865ec7faf8fa5e326c969a3116efa1.png,20분 이내,"|1. [손질법]|2. 깨끗한 물에 씻어 고운 체에 밭쳐 물기를 제거한다.|3. 여러번 씻으면 매생이의 고유의 향이 날라가기 때문에 1~2번 씻는것이 좋다.|4. [매생이 효능] 
깨끗한 바다에서 자라는 청정 해조류로 저칼로리, 저지방식품으로 다이어트 효과적이고, 철분이 풍부해 빈혈에 좋에 좋은 식품으로 칼륨도 풍부해 뼈, 성장발육에 좋은 식품이다.|5. 건 매생이 : 찬물에 불려 요리에 사용하거나! 해장용 라면에 넣어 먹으면 좋아요!|6. 마늘은 편 썰고, 방울토마토는 반으로 가른다.|7. 끓는 물에 소금 1숟가락을 넣고 스파게티면을 8분간 삶는다.|8. 팬에 올리브유를 두르고 마늘, 페퍼론치노를 넣고 향이 날 때까지 볶는다.|9. 면수, 매생이를 넣고 끓으면 삶은 링귀니 면, 방울토마토를 넣고 볶는다.|10. 소금, 후추를 넣고 간을 맞춰 완성한다|11. 흰색 달걀말이 : 흰자 2개, 소금 2꼬집을 넣고 고루 섞는다.|12. 노란색 달걀말이 : 노른자 2개, 달걀 4개 를 넣고 소금 1/5숟가락을 넣고 섞는다.|13. 초록색 달걀말이 : 달걀 2개에 매생이, 소금2꼬집, 맛술 1/2숟가락을 넣고 고루 섞는다.|14. 달군 팬에 기름을 두르고 중약불로 흰색 달걀-> 초록색 달걀 -> 노란색 달걀 순으로 넣어 달걀말이를 부친다.|15. 달걀말이는 김발로 말아 식혀 완성한다.|16. 쌀을 깨끗이 씻어 20분간 불린다.|17. 냄비에 참기름, 불린 쌀을 넣고 중 약불로 볶는다.|18. 물을 넣고 쌀알이 부드러워질 때까지 끓인다.|19. 쌀이 충분히 퍼지면 매생이를 넣고 5분간 더 끓인다.|20. 입맛에 맞춰 소금, 국간장을 넣고 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/4939e11554cc98eb070ae598ae4cadec1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/b6b55c17c88c47b9f259bab6f313aec11.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/a3cfa8e68a04ab14adf195f9116f9b571.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/3ac22e4cdcfc61f20ebf679ddfcfe5021.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/5bfdda90c31c9436321629a55f34eb591.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/7c683e10d6c9557a6d9050117f104ef91.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/b1d28f2fa9d480874ff330b4e9b83f041.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/38e72a5df8f426f91e2636763fc2f5e21.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/fac9052fb0009eabd8cf2b0b464c7ded1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/1eb72a689f6385045937c0aa047c06431.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/a4eaeb9560ca47b08917aa27e52396391.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/a7679b24f56a9e9f1068e85e535ec3301.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/8f6ca9edf2aea45b852d849a70aad32c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/05a8ed103e61c1f6c8cf376283fa883f1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/8078a1f964301e57a36c520a56a967e81.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/da38d6756e0d4dce4dcbeda43ac08ce51.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/d5ab1d80e84b6ab5bca0bf7fec43d8161.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/2a26879cdaad448ffdfa92d437db19d71.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/447d2e1ba7ad1280afc62f0b2802312f1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/61be2721506c8310fb9fce6a20765bb31.png
6926383,기네스초코파운드케이크,가볍게,[필수재료] 박력분 165g| 설탕 120g| 흑설탕 100g| 코코아파우더 63g| 베이킹소다 5g| 기네스 맥주 144g| 다크초콜릿커버춰 48g| 달걀 2개| 버터밀크 150g| 포도씨유 126g| 바닐라익스트랙 약간 [기네스 글레이즈] 슈가파우더 130g| 기네스 맥주 1~2T,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/17bf84e6c113ab330233756f4503a4b51.jpg,60분 이내,"|1. [파운드반죽]|2. 다른 볼에 달걀을 넣고 핸드믹서로 풀고 포도씨유를 조금씩 넣으면서 섞는다.|3. 2에 버터밀크와 바닐라익스트랙을 넣고 섞는다.|4. 3에 기네스 맥주와 함께 녹인 초콜릿을 넣고 섞는다.|5. 설탕과 체친 가루를 넣고 섞는다.|6. 유산지를 깐 파운드 틀에 반죽을 넣고 170도 예열 된 오븐에 35~40분 굽는다.|7. [기네스 글레이즈]
볼에 글레이즈 재료를 넣고 섞어 짤주머니에 담는다.|8. [완성]
구워진 파운드를 완전히 식힌 후 기네스 글레이즈를 뿌려 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/2203b75a0a740d435232085ef32bc95b1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/28851b9eabd89bfa2bb39a34df5612af1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/31c1c892735e23a147df6a6e37aa378e1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/741c0d34842ab070f0a63b7a8ff5e6161.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/d5ba5232d42ee56474d607f1700917d31.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/fdbe0889f3c8e03e14bc08f1ad1522651.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/0a9e33dede0d1ad992044cf3329f02711.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/d51607b8cd51a5649f851a9252b083fe1.jpg
6926411,양배추미음,든든하게,[양배추 미음] 양배추 20g| 불린 쌀 30g| 물 400ml [무 미음] 무 20g| 불린 쌀 30g| 물 400ml,5인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/7f1970e21d73eb0b7514ea149abaaf881.png,30분 이내,|1. 양배추는 잎부분만 잘라 끓는 물에 30초간 데쳐요.|2. 미리 불려둔 쌀은 물과 함께 믹서기에 곱게 갈아요.|3. 쌀이 곱게 갈리면 데친 양배추를 넣어 한번 더 갈아요.|4. 갈아놓은 재료를 냄비에 넣어 한소끔 끓으면 약불로 줄여 약 7~8분간 끓여요.|5. 고운 체에 걸러서 식혀 완성해요.|6. 무는 끓는 물에 2분간 데쳐요.|7. 불려둔 쌀과 물을 넣어 믹서기에 곱게 갈아요.|8. 쌀이 곱게 갈리면 데쳐놓은 무를 넣어 갈아요.|9. 갈아놓은 재료를 넣고 남은 물을 넣어 한소끔 끓으면 약불로 줄여 약 7~8분간 끓여요.|10. 고운 체에 걸러서 식혀 완성해요.,|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/54822f9f24772f039d9b6f2d376505e81.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/e7020309bfbd79b2c0186a573c7c7afb1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/b4c331b5c3095aa421c03cf6768ee9681.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/2c0d4fa14862bf0cedae142d15aec5d41.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/83e872b8b87fba498bc741eb6b6709a51.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/44bab1a30aff53b8bb0d3b1eff0b1d971.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/3a1932972dd5cef1a7897bcd87fe1ec71.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/44f1f5e11b55f964afdbd4a50f74809d1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/86962adc894a9c985ae4316c9e4265171.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/8b1e157ecb6260a0f0b5292324a83c501.png
6926448,날치알밥,든든하게,[필수재료] 날치알 160g| 크래미 90g| 깻잎 10장| 김밥용단무지 7줄| 오이 1개| 무순 1/2팩| 잘게 썬 김치 1컵| 들기름 적당량| 레몬주스 2숟가락| 밥 4공기 [김치양념 재료] 설탕 1/6숟가락| 고춧가루 1/6숟가락| 다진마늘 1/3숟가락| 깨 1/3숟가락| 참기름 1/3숟가락 [비빔장 재료] 고추장 2숟가락| 설탕 1/3숟가락| 다진마늘 1/3숟가락| 깨 1/3숟가락| 참기름 1/3숟가락,4인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/ed07a4597cb84424fea1f56542caabed1.png,30분 이내,"|1. 김밥용 단무지, 크래미, 씨를 제거한 오이는 잘게 썰고 깻잎은 채 썰어요.|2. 잘게 썬 김치는 김치양념 재료에 무쳐요.|3. 비빔장 재료를 고루 섞어 비빔장을 만들어요.|4. 해동시킨 날치알은 레몬주스를 넣은 물에 헹궈 물기를 빼요.|5. 뚝배기나 무쇠냄비를 달군 다음 들기름을 두르고 중불에서 밥을 볶다가 고르게 펴 살짝 눌러요.|6. 중불 이하에서 준비한 재료들을 보기 좋게 담고 센 불로 30초 정도 가열한 후 비빔장을 곁들여 완성해요.",|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/93f5418819de6e356c2d30070a27733e1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/ef4e277b0814687fae8e6abc68300ba91.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/0c7e8ddceea67b284345e6e910ef8e0a1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/89fb85d600cfc7ac932303302c2507111.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/99664bb8e68933889ac636d08ba348c61.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/542688f9f33e038c65edcb899cec20be1.png
6926468,홍합토마토스튜,든든하게,[필수 재료] 홍합 400g| 손질 오징어 1마리| 새우 4마리| 순토마토퓨레 1.5컵| 물 2컵| 양파 1/2개| 마늘 3톨| 청양고추 1개| 올리브오일 2큰술| 소금 약간| 이탈리안 파슬리 약간| 후추 약간,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/8086530685b39abc56d8b182e007710e1.jpg,30분 이내,"|1. 홍합은 수염을 제거하여 손질 해요.|2. 새우는 내장을 제거하여 준비해요.|3. 마늘은 편썰기, 양파는 채썰기, 오징어는 링으로 썰고 청양고추는 송송 썰어 준비해요.|4. 예열된 팬에 올리브유를 두르고 마늘과 양파를 넣어 볶다가 홍합, 새우, 오징어를 넣어 볶아요.|5. 순토마토퓨레 1.5컵, 물 2컵을 넣어 중불로 끓여요.|6. 한소끔 끓인 후 청양고추를 넣고 4분 정도 끓여요.|7. 소금과 후추를 넣어 간 하고, 이탈리안 파슬리를 다져 올려 완성해요.",|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/e2e7bbcc2eef789e9d7b9cbb27534ee31.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/c76a9c4474193d2a2c5700a961c2fc7a1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/27bd61111c66d02575df479583d5e6701.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/4729a28ea174e401562ba65223c1873b1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/add2a14529a0330dbf70ee50fa9e32fa1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/54500db4d951bc95b46d39aded1ebfed1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/22fd5b82696c0a4e28202444591803801.jpg
6926477,카레치즈라면,든든하게,[필수재료] 라면 1개| 라면스프 1숟가락| 3분 카레 1개| 슬라이스치즈 1장| 물 2종이컵 [선택재료] 파슬리가루 약간,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/646121612b4c6141af9476f38f93cd121.jpg,10분 이내,|1. 냄비에 물을 넣고 끓이다 라면을 2분간 끓인다.|2. 카레와 라면스프를 넣고 끓인다.|3. 그릇에 담아 슬라이스치즈를 올려 완성한다.,|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/ffe9354221aa3697f5a5d66b5e23f0871.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/abd134659b307853e984f4ba2452d9fd1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/68418f40ec27c0f86bde852dd9f037fd1.png
6926532,등심스테이크,든든하게,[필수재료] 소고기 300g| 아스파라거스 2개| 방울토마토 4개| 마늘 4개| 버터 1숟가락 [밑간재료] 소금 약간| 후추 약간| 올리브유 1숟가락| 로즈마리 약간 [소스재료] 간장 2숟가락| 굴소스 1숟가락| 맛술 2숟가락| 설탕 2숟가락| 물 1/4종이컵,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/3a35de54c8c23cd670afc3080d4b9bfb1.png,60분 이내,"|1. 키친타월로 핏물을 뺀 소고기는 소금, 후추, 올리브유를 뿌려 10분간 재운다.|2. 팬에 기름을 두르고 채소를 넣고 소금,후추를 뿌려 굽는다.|3. 달군팬에 올리브유를 두르고 소고기를 올려 굽는다.|4. 버터를 넣어 겉면이 노릇하게 굽는다.|5. 팬에 소스 재료를 넣고 한소끔 끓인다.|6. 접시에 고기와 채소를 올린 뒤 소스를 뿌려 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/97401564c1c4b8434da49f5e9c06ec931.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/ffa13317e87e54efabfc068c3c97e21e1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/7d83900848efe925fbb13b660d506ee31.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/7bc3ddc5950813426545f66b2302facd1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/159d05178765215a5924c664ed218bcf1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/7acd82e187c3bc83847fca31e1ae99731.png
6926555,초코크림케이크,가볍게,[재료] 제누와즈 쇼콜라 1호 1개 [가나슈] 다크초콜릿 80g| 생크림 80g [아이싱용 초코크림] 가나슈 40g| 생크림 100g [샌드용 생크림] 생크림 180g| 연유 20g [시럽] 물 60g| 설탕 30g,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/8fd206286fe9bdacd6484e4346d39ff91.png,90분 이내,"|1. [가나슈]|2. [케이크만들기]
초코크림용 생크림 100g을 얼음물에 받쳐 60%농도로 휘핑하고 샌드용 생크림 180g은 설탕을 넣고 90%농도로 빡빡하게 올려 냉장보관한다.|3. 1.5cm시트를 깔고 시럽을 골고루 바른 후 샌드용 크림을 바른다.|4. 1cm 시트->시럽->샌드용 크림->1.5cm 시트->시럽을 바르고 남은 샌드용 크림으로 얇게 전체적으로 아이싱해준다.|5. 초코크림용 생크림 100g은 실온에 미리 꺼내두었다가 찬기가 약간 사라지면 가나슈를 약간 넣고 잘 섞어준다.|6. 나머지 가나슈를 모두 생크림에 넣고 휘퍼로 떠올리듯이 섞고 전체적으로 잘 섞이면 휘퍼로 아이싱 농도를 맞춘다.|7. 아이싱용 초코크림을 올리고 스패츌러로 윗면과 옆면을 전체적으로 발라준다.|8. 남은 가나슈를 윗면에 부어 자연스럽게 흘러내리도록 해서 마무리한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/04b3c8fff4c939e292fbc74ce0cb244c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/e6541939d0fdd80d7f7beafc886c00b11.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/f00ff2190235f1946c6260515176ca871.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/584648cd00f5374423f8e7b239a4e36b1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/3ca1b2b208b03e0943b2ea995f12e28a1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/f12be028845ea4f2fe8fe02207d3bbce1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/2c658059faf8e67589f39ced64cf57151.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/c5eadbf1e4752c56e935673095dc2e561.png
6926592,킷캣케이크,가볍게,[필수 재료] 오예스 8개| 초콜릿 [초코크림 재료] 생크림 300g| 다크초코릿 80g,6인분이상,초급,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/d0532361567b571beff87334054094a21.png,30분 이내,|1. 냄비에 생크림 100g을 넣고 가장자리가 끓으면 초콜릿을 넣고 녹여 가나슈를 만들어 식힌다.|2. 생크림 200g을 넣고 70% 휘핑을 하다가 가나슈를 넣고 휘핑하여 초코크림을 완성한다.|3. 오예스 4개 > 초코크림 > 오예스 4개> 초코크림 순으로 샌딩한다|4. 남은 초코크림을 옆면에 골고루 바른다.|5. 옆면에 초코바를 두른 후 초코볼 과자를 부어 완성한다.,|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/d5a436dfa50514ea78f087d79ca328a41.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/71f54eaf96190e98810e38bf2c88edc51.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/6b0336d25a2b7bd40de089b17804cb811.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/d72a637d521f4c933ebe4f8a04f725471.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/51cd263bfccd43fb6e668d25544dfb381.jpg
6926611,밤크림빵,가볍게,[재료] 필수재료 생크림 100g| 설탕 2숟가락| 밤 100g| 황설탕 30g| 꿀 2숟가락| 식빵,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/14/3c2c683820cb5c2c293694acc8da1f8b1.jpg,30분 이내,"|1. 삶은 밤에 물을 넣어 믹서기에 갈아요.|2. 갈아놓은 밤에 황설탕, 꿀, 물을 넣고 계속 끓여요.|3. 되직해지면 불을 끄고 식혀 밤 잼을 준비해요.|4. 생크림에 설탕 2숟가락을 넣어 휘핑해요.|5. 미리만들어 놓은 밤잼과 휘핑한 생크림을 섞어요.|6. 으깬 밤을 크게 한 스푼 넣어 섞어요.|7. 식빵 윗면에 크림을 듬뿍 발라 으깬 밤을 올려 완성해요.",|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/14/e06599c22d88017a1ea96d08dac2e75f1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/14/aaac2d900eebb19eb9ad71ffc9947b941.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/14/8d30d08ab9d7450f766d38a60825bfce1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/14/034002353bedf1471a4b6274ba3dcc9f1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/14/782d0e38616fb9e17e90179b25513c9b1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/14/198d710a6ab70c0ac0590d0b3b1d7aed1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/14/08db3be235036bc62016ea742afc61df1.png
6926619,버팔로봉,든든하게,[필수 재료] 닭봉 500g| 우유 2종이컵| 소금 약간| 후추 약간| 식용유 적당량 [양념 재료] 핫 소스 3숟가락| 식초 1숟가락| 우스터소스 1숟가락| 파프리카 파우더 1/2숟가락| 칠리 파우더 1/2숟가락| 다진 마늘 1/2숟가락| 후추 약간,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/5fa7f90bdd505b2b7e20ecaaa1eff4971.jpg,60분 이내,"|1. 닭봉에 우유를 부어 10분간 재운다|2. 닭봉에 소금 , 후추, 식용유를 뿌려 골고루 섞는다.|3. 양념을 섞어 양념장을 만든다.|4. 에어프라이어 바스켓에 닭봉을 넣고 180도 온도에서 20분간 굽는다.|5. 닭봉이 구워지면 양념장을 뿌려 골고루 묻힌다.|6. 에어프라이어 바스켓에 넣어 160도 온도에서 10분간 더 구워 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/baa8b51e9d22fab5dadff989bb1feb331.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/1f3ec27f89d2820cd7e0bfdbc2a5894c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/25d65c8dcc35baf90642ddba782bfc821.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/15173d99eb02b15c34c2a5a0e3fc0f471.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/53b12aae5de3f80d9d8e0936e3074cab1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/56a20e6d9ed4d96523a9b68b0f99d58e1.png
6926642,딸기마카롱,가볍게,[마카롱] 마카롱 믹스 220g| 따뜻한 물 45ml [필링] 화이트크림 50g,5인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/db4eca36a09bd4bb7da40ff4a9e3caff1.jpg,60분 이내,|1. 볼에 마카롱 믹스와 따뜻한 물(55도)을 넣고 핸드믹서로 고속으로 4분간 휘핑한다.|2. 완성된 반죽을 짤주머니에 담고 도안 모양을 따라 테프론 시트에 짠다.|3. 반죽의 표면이 마를 때 까지 10~15분 정도 건조시킨다.|4. 반죽이 묻어나오지 않을 정도로 마르면 130도로 예열한 오븐에 20분간 굽는다.|5. 구워진 마카롱은 식힘망에서 식힌다.|6. 화이트크림 재료를 볼에 넣고 중탕으로 녹인다.|7. 화이트크림을 짤주머니에 담고 식힌 마카롱 한면에 짜고 다른 마카롱을 덮어 완성한다.,|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/2ddf5b78b3f2c9756bab67c6345643981.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/d66e0b8cb032606d7bdddd88efb3ddb31.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/7118fa924eb0c59095ce180c47ec86ea1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/640be9e02940fc01415f125baade0ae41.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/06f452c177ae33b341eee29b82ce1b6e1.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/4aaf6111195fd28f317776c1050010681.png|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/e2cca7e0ec3585205e9d5a7a62ab92e91.png
6926655,당근크림스프,가볍게,[필수재료] 당근 2개| 감자 1개| 양파 1/2개| 물 2종이컵| 우유 1+1/2종이컵| 생크림 1종이컵| 버터 1숟가락| 소금 약간| 후추 약간,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/3230d3ce58298d27a49c967f8ae0f9ad1.jpg,60분 이내,"|1. 껍질을 벗긴 양파, 감자, 당근은 한 입 크기로 썬다.|2. 달군 팬에 버터를 넣어 녹이고 당근, 감자, 양파를 볶다가 소금, 후추를 뿌린다.|3. 물을 붓고 채소가 무를 정도로 끓인 뒤 한 김 식힌다.|4. 믹서기에 채소를 간다.|5. 냄비에 채소와 우유, 생크림을 붓고 저어가며 걸쭉해질때까지 끓인다.|6. 소금, 후추를 뿌려 간 해 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/eca591d9caab142df0ea735eb9c5fa051.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/76a7876fd22b4b2c955763f7938ff88a1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/02d6adf9525f1310b5e203a1123eec031.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/9b1ef7c9597fe86899348aaf6e8ef5651.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/c66b1d16c81eeaaf9270cd3788235e5f1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/2b635382cb11f7c8eac3dc57ede972961.jpg
6926680,새우장,든든하게,[필수 재료] 새우 25마리| 청양고추 2개| 물 2종이컵| 소주 1/2종이컵| 소금 1숟가락 [양념 재료] 간장 1종이컵| 맛술 1/2종이컵| 설탕 1/4종이컵| 다시마 물 3종이컵| 통후추 약간| 양파 1/2개| 마늘 3개| 생강 1조각| 건고추 2개 [선택 재료] 밥 1공기| 달걀노른자 1개| 김가루 약간| 참기름 약간,6인분이상,초급,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/17464ba64dc162e240f36befb8cf2b651.jpg,2시간 이상,"|1. 청양고추는 송송 썬다.|2. 새우는 머리와 껍질을 제거하고 등 쪽에 칼집을 내어 내장을 제거한다.|3. 물, 소주, 소금을 섞어 새우를 담가 소독한다.|4. 통에 새우를 가지런히 담는다.|5. 냄비에 양념 재료 넣고 5분간 끓인 후 차갑게 식힌다.|6. 양념장을 체에 한번 거른 후 송송 썬 청양고추를 넣는다.|7. 새우를 담은 통에 양념장을 붓고 밀봉하여 냉장고에서 하루 이상 숙성시켜 새우장을 완성한다.|8. 밥에 새우 장, 달걀노른자, 김가루를 올리고 참기름을 뿌려 새우 장 덮밥을 만들어 먹는다.",|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/6965fc8d875fc688ce1c1f51af2e3b5a1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/2d93883df4fd6ddf0150cb8b31b0a1581.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/fdfb2340234b18053887f434700fef521.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/7d28075763e1ab1067f570424f3b4ba51.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/27050b5a6a0d8203111cd8a5531dd87a1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/e34eb55faeb6c54eab957ff87484ddf41.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/0f01328ac74d1d16d6595a03a8c652b41.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/4167ae098f861928d18b0f751cddca401.jpg
